ID,team_position,is_captain,is_vice_captain,multiplier,manager_id,gameweek,minutes,goals_scored,assists,bonus,clean_sheets,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,player_name
99,7,False,False,1,319681,13,90,0,0,0,0,0.0,0.08,0.08,1.06,2,Bryan Mbeumo
177,8,False,False,1,319681,13,19,0,1,0,0,0.07,0.01,0.08,0.47,3,Noni Madueke
17,9,False,False,1,319681,13,73,1,3,3,0,0.87,1.11,1.98,0.8,18,Bukayo Saka
58,10,False,False,1,319681,13,83,0,0,0,0,0.38,0.04,0.42,0.97,2,Ollie Watkins
541,11,False,False,1,319681,13,90,0,0,0,0,0.11,0.07,0.18,3.29,2,Matheus Santos Carneiro da Cunha
248,12,False,False,1,319681,13,90,0,0,0,0,0.0,0.0,0.0,0.65,2,Bernd Leno
19,13,False,False,1,319681,13,85,0,0,0,0,0.0,0.09,0.09,0.63,2,Emile Smith Rowe
316,14,False,False,1,319681,13,17,0,0,0,0,0.0,0.0,0.0,0.59,1,Darwin Núñez Ribeiro
498,15,False,False,1,319681,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Cristian Romero
413,1,False,False,1,295362,14,90,0,0,0,0,0.0,0.0,0.0,1.99,0,Nick Pope
350,2,False,False,1,295362,14,90,0,0,0,1,0.56,0.02,0.58,1.04,6,Joško Gvardiol
594,3,False,False,1,295362,14,90,0,0,0,0,0.0,0.01,0.01,2.16,1,Noussair Mazraoui
211,4,False,False,1,295362,14,90,0,0,0,1,0.18,0.01,0.19,0.49,6,Daniel Muñoz Mejía
503,5,False,False,1,295362,14,33,0,0,0,0,0.04,0.12,0.16,2.21,1,Son Heung-min
71,6,False,False,1,295362,14,63,0,0,0,1,0.16,0.0,0.16,0.47,3,Justin Kluivert
182,7,False,False,1,295362,14,78,1,0,0,0,1.83,0.32,2.15,1.56,7,Cole Palmer
9,8,False,False,1,295362,14,70,0,0,0,1,0.17,0.0,0.17,0.14,3,Gabriel Martinelli Silva
54,9,False,False,1,295362,14,86,1,0,1,0,0.24,0.33,0.57,0.96,8,Morgan Rogers
82,10,False,False,1,295362,14,90,0,0,0,0,0.18,0.04,0.22,3.31,2,Dominic Solanke-Mitchell
617,11,False,False,1,295362,14,84,0,0,0,1,0.59,0.08,0.67,0.55,2,Francisco Evanilson de Lima Barbosa
185,12,False,False,1,295362,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Robert Lynch Sánchez
578,13,False,False,1,295362,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Riccardo Calafiori
401,14,False,False,1,295362,14,90,1,1,2,0,0.12,0.36,0.48,1.99,11,Alexander Isak
162,15,False,False,1,295362,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Levi Samuels Colwill
146,1,False,False,1,302714,14,90,0,0,0,0,0.0,0.0,0.0,0.66,1,Bart Verbruggen
339,2,False,False,1,302714,14,90,0,0,0,0,0.0,0.01,0.01,2.09,1,Virgil van Dijk
163,3,False,False,1,302714,14,78,0,0,0,0,0.0,0.17,0.17,1.56,2,Marc Cucurella Saseta
18,4,False,False,1,302714,14,90,1,0,3,1,0.69,0.01,0.7,0.22,15,William Saliba
328,5,False,False,1,302714,14,90,2,1,3,0,0.68,0.24,0.92,2.09,18,Mohamed Salah
89,6,False,False,1,302714,14,90,1,0,2,0,0.3,0.09,0.39,2.43,9,Mikkel Damsgaard
491,7,False,False,1,302714,14,90,0,0,0,0,0.0,0.03,0.03,3.31,2,Brennan Johnson
398,8,False,False,1,302714,14,86,1,0,1,0,0.78,0.14,0.92,1.91,8,Anthony Gordon
618,9,False,False,1,302714,14,9,0,0,0,0,0.0,0.0,0.0,0.03,1,Georginio Rutter
110,10,False,False,1,302714,14,70,0,0,0,0,0.05,0.01,0.06,1.7,2,Yoane Wissa
566,11,False,False,1,302714,14,90,0,0,0,0,0.65,0.02,0.67,1.02,2,Jørgen Strand Larsen
347,12,False,False,1,302714,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Ederson Santana de Moraes
3,13,False,False,1,302714,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Gabriel dos Santos Magalhães
148,14,False,False,1,302714,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Danny Welbeck
355,15,False,False,1,302714,14,16,0,0,0,0,0.0,0.0,0.0,0.1,1,Rico Lewis
325,1,False,False,1,307954,14,90,0,0,0,0,0.0,0.0,0.0,2.09,2,Caoimhín Kelleher
311,2,False,False,1,307954,14,23,0,2,0,0,0.0,0.36,0.36,0.85,6,Trent Alexander-Arnold
533,3,False,False,1,307954,14,90,0,0,0,0,0.0,0.06,0.06,1.02,0,Rayan Aït-Nouri
505,4,False,False,1,307954,14,90,0,0,0,0,0.0,0.04,0.04,3.31,2,Destiny Udogie
372,5,False,False,1,307954,14,58,0,0,0,0,0.0,0.01,0.01,0.62,1,Alejandro Garnacho Ferreyra
13,6,False,False,1,307954,14,89,0,0,0,1,0.12,0.32,0.44,0.22,3,Martin Ødegaard
327,7,False,False,1,307954,14,23,0,0,0,0,0.06,0.01,0.07,0.85,1,Luis Díaz Marulanda
366,8,False,False,1,307954,14,90,0,0,0,0,0.0,0.14,0.14,2.16,2,Bruno Borges Fernandes
447,9,False,False,1,307954,14,61,0,0,0,0,0.5,0.0,0.5,2.1,2,Chris Wood
268,10,False,False,1,307954,14,78,0,0,0,0,0.27,0.0,0.27,1.64,2,Liam Delap
375,11,False,False,1,307954,14,78,0,0,0,0,0.0,0.0,0.0,1.65,2,Rasmus Højlund
310,12,False,False,1,307954,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Alisson Becker
345,13,False,False,1,307954,14,73,1,1,3,1,0.35,0.25,0.6,0.94,14,Kevin De Bruyne
369,14,False,False,1,307954,14,90,0,0,0,0,0.07,0.01,0.08,2.16,1,Diogo Dalot Teixeira
326,15,False,False,1,307954,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Ibrahima Konaté
235,1,False,False,1,318423,14,90,0,0,0,1,0.0,0.01,0.01,0.78,6,Jordan Pickford
495,2,False,False,1,318423,14,28,0,0,0,0,0.06,0.0,0.06,2.16,1,Pedro Porro Sauceda
335,3,False,False,1,318423,14,90,0,0,0,0,0.0,0.07,0.07,2.09,1,Andrew Robertson
6,4,False,False,1,318423,14,90,1,0,2,1,0.16,0.06,0.22,0.22,14,Jurriën Timber
88,5,False,False,1,318423,14,90,0,0,0,0,0.0,0.02,0.02,2.43,0,Nathan Collins
385,6,False,False,1,318423,14,31,0,0,0,0,0.0,0.0,0.0,1.54,1,Marcus Rashford
364,7,False,False,1,318423,14,45,0,0,0,0,0.0,0.0,0.0,1.92,1,Amad Diallo
494,8,False,False,1,318423,14,79,0,0,0,0,0.19,0.22,0.41,2.09,2,James Maddison
136,9,False,False,1,318423,14,90,0,0,0,0,0.04,0.14,0.18,0.66,2,Mitoma Kaoru
351,10,False,False,1,318423,14,90,0,1,0,1,0.17,0.29,0.46,1.04,5,Erling Haaland
389,11,False,False,1,318423,14,31,0,0,0,0,0.0,0.0,0.0,1.54,1,Joshua Zirkzee
15,12,False,False,1,318423,14,90,0,0,0,1,0.0,0.0,0.0,0.22,6,David Raya Martín
180,13,False,False,1,318423,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Nicolas Jackson
238,14,False,False,1,318423,14,90,1,0,3,1,0.05,0.02,0.07,0.78,15,Ashley Young
392,15,False,False,1,318423,14,16,0,0,0,0,0.0,0.0,0.0,0.64,1,Harvey Barnes
248,1,False,False,1,319681,14,90,0,0,0,0,0.0,0.0,0.0,1.34,2,Bernd Leno
422,2,False,False,1,319681,14,62,0,0,0,0,0.0,0.28,0.28,2.1,1,Ola Aina
593,3,False,False,1,319681,14,90,0,0,0,0,0.07,0.0,0.07,2.16,1,Matthijs de Ligt
200,4,False,False,1,319681,14,90,0,0,0,1,0.09,0.01,0.1,0.49,6,Marc Guéhi
19,5,False,False,1,319681,14,70,0,0,0,0,0.0,0.01,0.01,1.27,2,Emile Smith Rowe
514,6,False,False,1,319681,14,90,0,0,0,0,0.53,1.09,1.62,1.67,2,Jarrod Bowen
99,7,False,False,1,319681,14,90,0,0,0,0,0.0,0.21,0.21,2.43,2,Bryan Mbeumo
177,8,False,False,1,319681,14,71,1,1,3,0,1.18,0.15,1.33,1.56,13,Noni Madueke
17,9,False,False,1,319681,14,90,0,0,0,1,0.13,0.16,0.29,0.22,3,Bukayo Saka
58,10,False,False,1,319681,14,64,1,1,3,0,1.23,0.03,1.26,0.76,12,Ollie Watkins
541,11,False,False,1,319681,14,90,0,0,0,0,0.09,0.01,0.1,1.02,2,Matheus Santos Carneiro da Cunha
383,12,False,False,1,319681,14,90,0,0,0,0,0.0,0.0,0.0,2.16,2,André Onana
4,13,False,False,1,319681,14,90,0,0,0,1,0.25,0.02,0.27,0.22,2,Kai Havertz
399,14,False,False,1,319681,14,90,0,0,0,0,0.03,0.05,0.08,1.99,1,Lewis Hall
380,15,False,False,1,319681,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Lisandro Martínez
185,1,False,False,1,295362,15,90,0,0,0,0,0.0,0.0,0.0,2.9,0,Robert Lynch Sánchez
594,2,False,False,1,295362,15,24,0,0,0,0,0.0,0.01,0.01,0.0,1,Noussair Mazraoui
350,3,False,False,1,295362,15,90,0,0,0,0,0.11,0.03,0.14,1.34,1,Joško Gvardiol
162,4,False,False,1,295362,15,90,0,0,0,0,0.19,0.01,0.2,2.9,1,Levi Samuels Colwill
78,5,False,False,1,295362,15,90,0,0,0,0,0.13,0.12,0.25,1.32,2,Antoine Semenyo
9,6,False,False,1,295362,15,30,0,0,0,0,0.0,0.01,0.01,0.12,0,Gabriel Martinelli Silva
54,7,False,False,1,295362,15,90,0,0,0,1,0.16,0.56,0.72,0.33,2,Morgan Rogers
182,8,False,False,1,295362,15,90,2,1,3,0,1.68,0.67,2.35,2.02,18,Cole Palmer
129,9,False,False,1,295362,15,70,0,0,0,1,0.27,0.01,0.28,0.32,2,João Pedro Junqueira de Jesus
401,10,False,False,1,295362,15,90,1,0,2,0,0.49,0.53,1.02,1.23,8,Alexander Isak
617,11,False,False,1,295362,15,73,0,0,0,0,0.15,0.0,0.15,1.13,2,Francisco Evanilson de Lima Barbosa
413,12,False,False,1,295362,15,90,0,0,0,0,0.0,0.0,0.0,1.23,1,Nick Pope
503,13,False,False,1,295362,15,90,1,0,0,0,1.08,0.47,1.55,2.83,7,Son Heung-min
322,14,False,False,1,295362,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Joe Gomez
578,15,False,False,1,295362,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Riccardo Calafiori
146,1,False,False,1,302714,15,90,0,0,0,0,0.0,0.0,0.0,1.31,1,Bart Verbruggen
18,2,False,False,1,302714,15,90,1,0,1,0,1.19,0.01,1.2,0.16,9,William Saliba
355,3,False,False,1,302714,15,83,1,0,0,0,0.15,0.03,0.18,1.23,4,Rico Lewis
85,4,False,False,1,302714,15,90,0,0,2,0,0.0,0.01,0.01,1.32,4,Illia Zabarnyi
491,5,False,False,1,302714,15,52,0,1,0,0,0.0,0.16,0.16,1.02,4,Brennan Johnson
247,6,False,False,1,302714,15,90,0,0,0,0,0.0,0.01,0.01,2.03,2,Alex Iwobi
89,7,False,False,1,302714,15,17,0,0,0,0,0.0,0.01,0.01,0.4,1,Mikkel Damsgaard
398,8,False,False,1,302714,15,30,0,0,0,0,0.06,0.05,0.11,0.88,1,Anthony Gordon
110,9,False,False,1,302714,15,86,1,0,1,0,0.16,0.03,0.19,1.25,7,Yoane Wissa
566,10,False,False,1,302714,15,61,0,0,0,0,0.0,0.0,0.0,0.87,2,Jørgen Strand Larsen
148,11,False,False,1,302714,15,20,0,0,0,0,0.27,0.01,0.28,1.0,1,Danny Welbeck
347,12,False,False,1,302714,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Ederson Santana de Moraes
339,13,False,False,1,302714,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Virgil van Dijk
3,14,False,False,1,302714,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Gabriel dos Santos Magalhães
328,15,False,False,1,302714,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Mohamed Salah
325,1,False,False,1,307954,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Caoimhín Kelleher
505,2,False,False,1,307954,15,90,0,0,0,0,0.0,0.01,0.01,2.83,0,Destiny Udogie
361,3,False,False,1,307954,15,90,0,0,0,0,0.0,0.02,0.02,1.34,1,Rúben dos Santos Gato Alves Dias
369,4,False,False,1,307954,15,90,0,0,0,0,0.11,0.04,0.15,0.83,1,Diogo Dalot Teixeira
345,5,False,False,1,307954,15,85,0,0,0,0,0.02,0.63,0.65,1.23,2,Kevin De Bruyne
372,6,False,False,1,307954,15,58,0,1,0,0,0.21,0.02,0.23,0.83,4,Alejandro Garnacho Ferreyra
366,7,False,False,1,307954,15,75,1,0,2,0,0.23,0.13,0.36,0.83,9,Bruno Borges Fernandes
13,8,False,False,1,307954,15,78,0,0,0,0,0.0,0.18,0.18,0.16,2,Martin Ødegaard
447,9,False,False,1,307954,15,78,1,0,2,0,0.33,0.0,0.33,1.4,8,Chris Wood
375,10,False,False,1,307954,15,90,1,0,2,0,0.71,0.02,0.73,0.83,8,Rasmus Højlund
268,11,False,False,1,307954,15,80,0,0,0,1,0.37,0.3,0.67,1.86,1,Liam Delap
310,12,False,False,1,307954,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Alisson Becker
327,13,False,False,1,307954,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Luis Díaz Marulanda
326,14,False,False,1,307954,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Ibrahima Konaté
311,15,False,False,1,307954,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Trent Alexander-Arnold
15,1,False,False,1,318423,15,90,0,0,0,0,0.0,0.0,0.0,0.16,2,David Raya Martín
495,2,False,False,1,318423,15,90,0,1,0,0,0.06,0.18,0.24,2.83,3,Pedro Porro Sauceda
6,3,False,False,1,318423,15,90,0,0,0,0,0.0,0.03,0.03,0.16,2,Jurriën Timber
70,4,False,False,1,318423,15,90,0,0,0,0,0.0,0.12,0.12,1.32,2,Milos Kerkez
385,5,False,False,1,318423,15,31,0,0,0,0,0.03,0.07,0.1,0.0,1,Marcus Rashford
364,6,False,False,1,318423,15,90,0,1,0,0,0.34,0.07,0.41,0.83,5,Amad Diallo
494,7,False,False,1,318423,15,11,0,1,0,0,0.11,0.33,0.44,0.79,4,James Maddison
136,8,False,False,1,318423,15,88,0,0,0,0,0.14,0.18,0.32,0.68,2,Mitoma Kaoru
389,9,False,False,1,318423,15,14,0,0,0,0,0.0,0.01,0.01,0.0,1,Joshua Zirkzee
351,10,False,False,1,318423,15,90,1,0,1,0,0.69,0.12,0.81,1.34,7,Erling Haaland
180,11,False,False,1,318423,15,75,0,0,0,0,0.32,0.02,0.34,1.93,2,Nicolas Jackson
235,12,False,False,1,318423,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Jordan Pickford
335,13,False,False,1,318423,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Andrew Robertson
238,14,False,False,1,318423,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Ashley Young
392,15,False,False,1,318423,15,72,1,0,0,0,0.17,0.3,0.47,0.57,7,Harvey Barnes
383,1,False,False,1,319681,15,90,0,0,0,0,0.0,0.0,0.0,0.83,1,André Onana
380,2,False,False,1,319681,15,90,0,0,0,0,0.09,0.03,0.12,0.83,1,Lisandro Martínez
593,3,False,False,1,319681,15,64,0,0,0,0,0.0,0.0,0.0,0.83,1,Matthijs de Ligt
422,4,False,False,1,319681,15,90,0,0,0,0,0.0,0.05,0.05,1.6,1,Ola Aina
514,5,False,False,1,319681,15,90,1,1,3,0,0.22,0.1,0.32,1.63,12,Jarrod Bowen
99,6,False,False,1,319681,15,90,1,1,3,0,0.38,0.36,0.74,1.48,13,Bryan Mbeumo
177,7,False,False,1,319681,15,4,0,0,0,0,0.0,0.0,0.0,0.97,1,Noni Madueke
17,8,False,False,1,319681,15,90,0,0,0,0,0.09,0.11,0.2,0.16,2,Bukayo Saka
4,9,False,False,1,319681,15,73,0,1,0,0,0.34,0.01,0.35,0.16,5,Kai Havertz
58,10,False,False,1,319681,15,32,0,0,0,0,0.37,0.41,0.78,0.1,1,Ollie Watkins
541,11,False,False,1,319681,15,90,0,0,0,0,0.04,0.25,0.29,1.01,1,Matheus Santos Carneiro da Cunha
248,12,False,False,1,319681,15,90,0,0,0,0,0.0,0.0,0.0,2.03,3,Bernd Leno
19,13,False,False,1,319681,15,59,0,0,0,0,0.0,0.0,0.0,1.68,1,Emile Smith Rowe
36,14,False,False,1,319681,15,31,0,0,0,0,0.0,0.21,0.21,0.1,1,Lucas Digne
399,15,False,False,1,319681,15,82,0,0,0,0,0.0,0.03,0.03,0.57,1,Lewis Hall
185,1,False,False,1,295362,16,90,0,0,0,0,0.0,0.0,0.0,1.61,3,Robert Lynch Sánchez
322,2,False,False,1,295362,16,90,0,0,0,0,0.03,0.02,0.05,1.22,1,Joe Gomez
144,3,False,False,1,295362,16,90,0,0,0,0,0.0,0.05,0.05,2.31,1,Jan Paul van Hecke
163,4,False,False,1,295362,16,90,1,0,0,0,0.12,0.02,0.14,1.61,5,Marc Cucurella Saseta
503,5,False,False,1,295362,16,45,1,2,2,0,0.37,0.3,0.67,0.54,14,Son Heung-min
54,6,False,False,1,295362,16,90,0,0,0,0,0.02,0.06,0.08,1.78,2,Morgan Rogers
182,7,False,False,1,295362,16,90,0,0,1,0,0.21,0.33,0.54,1.61,3,Cole Palmer
168,8,False,False,1,295362,16,90,0,1,0,0,0.11,0.08,0.19,1.61,5,Enzo Fernández
617,9,False,False,1,295362,16,79,0,0,0,1,0.13,0.31,0.44,1.25,2,Francisco Evanilson de Lima Barbosa
129,10,False,False,1,295362,16,90,0,0,0,0,0.1,0.18,0.28,2.31,2,João Pedro Junqueira de Jesus
401,11,False,False,1,295362,16,72,1,1,2,1,1.42,0.22,1.64,0.19,11,Alexander Isak
413,12,False,False,1,295362,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Nick Pope
9,13,False,False,1,295362,16,73,0,0,0,1,0.12,0.1,0.22,0.09,3,Gabriel Martinelli Silva
350,14,False,False,1,295362,16,90,1,0,0,0,0.08,0.02,0.1,2.08,7,Joško Gvardiol
594,15,False,False,1,295362,16,77,0,0,0,0,0.0,0.01,0.01,0.95,2,Noussair Mazraoui
347,1,False,False,1,302714,16,90,0,0,0,0,0.0,0.0,0.0,2.08,1,Ederson Santana de Moraes
18,2,False,False,1,302714,16,90,0,0,0,1,0.0,0.04,0.04,0.09,6,William Saliba
339,3,False,False,1,302714,16,90,0,0,0,0,0.09,0.02,0.11,1.22,1,Virgil van Dijk
85,4,False,False,1,302714,16,90,0,0,0,0,0.12,0.0,0.12,2.18,2,Illia Zabarnyi
342,5,False,False,1,302714,16,90,0,0,0,0,0.0,0.0,0.0,2.08,2,Bernardo Mota Veiga de Carvalho e Silva
398,6,False,False,1,302714,16,80,0,1,0,1,0.09,0.41,0.5,0.19,6,Anthony Gordon
328,7,False,False,1,302714,16,90,0,1,0,0,0.22,0.37,0.59,1.22,5,Mohamed Salah
491,8,False,False,1,302714,16,45,0,0,0,0,0.43,0.0,0.43,0.3,0,Brennan Johnson
306,9,False,False,1,302714,16,58,0,0,0,0,0.06,0.0,0.06,3.28,1,Jamie Vardy
110,10,False,False,1,302714,16,75,0,0,0,0,0.0,0.01,0.01,2.03,2,Yoane Wissa
82,11,False,False,1,302714,16,81,0,1,0,1,0.28,0.0,0.28,0.83,5,Dominic Solanke-Mitchell
152,12,False,False,1,302714,16,90,0,0,0,0,0.0,0.0,0.0,2.18,2,Kepa Arrizabalaga Revuelta
3,13,False,False,1,302714,16,90,0,0,3,1,0.0,0.04,0.04,0.09,9,Gabriel dos Santos Magalhães
247,14,False,False,1,302714,16,90,0,0,0,0,0.08,0.06,0.14,2.13,2,Alex Iwobi
355,15,False,False,1,302714,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Rico Lewis
310,1,False,False,1,307954,16,90,0,0,0,0,0.0,0.0,0.0,1.22,1,Alisson Becker
311,2,False,False,1,307954,16,78,0,0,0,0,0.0,0.08,0.08,1.16,1,Trent Alexander-Arnold
505,3,False,False,1,307954,16,27,0,0,0,0,0.0,0.01,0.01,0.13,1,Destiny Udogie
122,4,False,False,1,307954,16,90,0,0,0,0,0.02,0.2,0.22,2.31,1,Pervis Estupiñán Tenorio
13,5,False,False,1,307954,16,61,0,0,0,1,0.42,0.06,0.48,0.09,3,Martin Ødegaard
492,6,False,False,1,307954,16,90,1,0,0,1,0.37,0.09,0.46,0.84,8,Dejan Kulusevski
366,7,False,False,1,307954,16,90,1,0,2,0,1.24,0.13,1.37,0.95,9,Bruno Borges Fernandes
327,8,False,False,1,307954,16,90,0,0,0,0,0.64,0.04,0.68,1.22,1,Luis Díaz Marulanda
447,9,False,False,1,307954,16,90,0,0,0,0,0.07,0.01,0.08,0.42,2,Chris Wood
268,10,False,False,1,307954,16,83,0,0,0,0,0.33,0.47,0.8,0.9,1,Liam Delap
375,11,False,False,1,307954,16,77,0,0,0,0,0.0,0.2,0.2,0.95,1,Rasmus Højlund
325,12,False,False,1,307954,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Caoimhín Kelleher
345,13,False,False,1,307954,16,67,0,1,0,1,0.06,0.03,0.09,0.21,6,Kevin De Bruyne
326,14,False,False,1,307954,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Ibrahima Konaté
369,15,False,False,1,307954,16,90,0,0,0,0,0.0,0.02,0.02,0.95,2,Diogo Dalot Teixeira
15,1,False,False,1,318423,16,90,0,0,0,1,0.0,0.0,0.0,0.09,6,David Raya Martín
495,2,False,False,1,318423,16,62,0,0,0,1,0.0,0.01,0.01,0.71,6,Pedro Porro Sauceda
335,3,False,False,1,318423,16,16,0,0,0,0,0.0,0.0,0.0,0.11,-3,Andrew Robertson
6,4,False,False,1,318423,16,90,0,0,0,1,0.0,0.31,0.31,0.09,6,Jurriën Timber
70,5,False,False,1,318423,16,90,0,0,0,0,0.03,0.03,0.06,2.18,2,Milos Kerkez
392,6,False,False,1,318423,16,26,0,0,0,0,0.15,0.23,0.38,0.0,1,Harvey Barnes
364,7,False,False,1,318423,16,90,1,1,3,0,0.67,0.07,0.74,0.95,13,Amad Diallo
494,8,False,False,1,318423,16,76,2,0,3,1,0.65,0.04,0.69,0.8,15,James Maddison
136,9,False,False,1,318423,16,90,0,0,0,0,0.17,0.15,0.32,2.31,2,Mitoma Kaoru
351,10,False,False,1,318423,16,90,0,0,0,0,0.14,0.01,0.15,2.08,2,Erling Haaland
180,11,False,False,1,318423,16,82,1,0,3,1,1.13,0.0,1.13,1.07,9,Nicolas Jackson
235,12,False,False,1,318423,16,90,0,0,2,1,0.0,0.0,0.0,1.22,8,Jordan Pickford
385,13,False,False,1,318423,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Marcus Rashford
38,14,False,False,1,318423,16,73,1,0,0,1,0.08,0.01,0.09,0.98,5,Jhon Durán
238,15,False,False,1,318423,16,90,0,0,0,1,0.0,0.0,0.0,1.22,5,Ashley Young
383,1,False,False,1,319681,16,90,0,0,0,0,0.0,0.0,0.0,0.95,2,André Onana
36,2,False,False,1,319681,16,90,0,0,0,0,0.0,0.04,0.04,1.54,2,Lucas Digne
422,3,False,False,1,319681,16,90,0,0,0,0,0.0,0.01,0.01,0.42,2,Ola Aina
399,4,False,False,1,319681,16,90,0,2,3,1,0.14,0.64,0.78,0.19,15,Lewis Hall
514,5,False,False,1,319681,16,90,0,0,0,0,0.26,0.25,0.51,1.91,2,Jarrod Bowen
99,6,False,False,1,319681,16,90,1,0,2,0,0.53,0.07,0.6,2.23,9,Bryan Mbeumo
177,7,False,False,1,319681,16,90,0,1,1,0,0.48,0.11,0.59,1.61,6,Noni Madueke
17,8,False,False,1,319681,16,90,0,0,0,1,0.33,0.56,0.89,0.09,3,Bukayo Saka
4,9,False,False,1,319681,16,90,0,0,0,1,0.06,0.09,0.15,0.09,2,Kai Havertz
58,10,False,False,1,319681,16,16,0,0,0,0,0.0,0.01,0.01,0.8,1,Ollie Watkins
541,11,False,False,1,319681,16,90,1,0,3,0,0.41,0.12,0.53,1.2,9,Matheus Santos Carneiro da Cunha
248,12,False,False,1,319681,16,90,0,0,0,0,0.0,0.0,0.0,2.13,1,Bernd Leno
19,13,False,False,1,319681,16,21,0,0,0,0,0.0,0.02,0.02,0.94,1,Emile Smith Rowe
380,14,False,False,1,319681,16,90,0,1,1,0,0.03,0.4,0.43,0.95,6,Lisandro Martínez
593,15,False,False,1,319681,16,78,0,0,0,0,0.03,0.01,0.04,0.95,2,Matthijs de Ligt
185,1,False,False,1,295362,17,90,0,0,2,1,0.0,0.0,0.0,1.03,9,Robert Lynch Sánchez
322,2,False,False,1,295362,17,90,0,0,0,0,0.0,0.01,0.01,1.25,1,Joe Gomez
415,3,False,False,1,295362,17,90,0,0,0,1,0.0,0.01,0.01,0.71,6,Fabian Schär
350,4,False,False,1,295362,17,90,0,0,0,0,0.35,0.02,0.37,1.67,0,Joško Gvardiol
162,5,False,False,1,295362,17,90,0,0,0,1,0.0,0.02,0.02,1.03,6,Levi Samuels Colwill
503,6,False,False,1,295362,17,81,0,0,0,0,0.03,0.09,0.12,4.25,2,Son Heung-min
9,7,False,False,1,295362,17,90,1,0,0,0,0.66,0.53,1.19,1.59,7,Gabriel Martinelli Silva
182,8,False,False,1,295362,17,90,0,0,0,1,0.08,0.33,0.41,1.03,3,Cole Palmer
168,9,False,False,1,295362,17,90,0,0,0,1,0.1,0.24,0.34,1.03,3,Enzo Fernández
129,10,False,False,1,295362,17,90,0,0,0,0,0.0,0.16,0.16,1.31,2,João Pedro Junqueira de Jesus
401,11,False,False,1,295362,17,72,3,0,3,1,1.53,0.2,1.73,0.63,17,Alexander Isak
413,12,False,False,1,295362,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0,Nick Pope
594,13,False,False,1,295362,17,90,0,0,0,0,0.14,0.02,0.16,1.24,1,Noussair Mazraoui
54,14,False,False,1,295362,17,90,1,1,3,1,0.33,0.23,0.56,0.73,14,Morgan Rogers
617,15,False,False,1,295362,17,70,0,0,0,1,0.04,0.12,0.16,1.51,2,Francisco Evanilson de Lima Barbosa
396,1,False,False,1,302714,17,90,0,0,0,1,0.0,0.0,0.0,0.71,6,Martin Dúbravka
18,2,False,False,1,302714,17,90,0,0,0,0,0.0,0.01,0.01,1.59,2,William Saliba
3,3,False,False,1,302714,17,90,0,1,0,0,0.39,0.01,0.4,1.59,4,Gabriel dos Santos Magalhães
255,4,False,False,1,302714,17,90,0,0,0,1,0.0,0.11,0.11,0.26,6,Antonee Robinson
491,5,False,False,1,302714,17,32,0,1,0,0,0.13,0.26,0.39,1.34,4,Brennan Johnson
433,6,False,False,1,302714,17,74,0,0,0,1,0.0,0.05,0.05,0.72,2,Morgan Gibbs-White
398,7,False,False,1,302714,17,90,0,1,0,1,0.43,0.49,0.92,0.71,6,Anthony Gordon
328,8,False,False,1,302714,17,86,2,2,3,0,1.91,0.15,2.06,1.12,21,Mohamed Salah
247,9,False,False,1,302714,17,90,0,0,0,1,0.34,0.09,0.43,0.26,3,Alex Iwobi
306,10,False,False,1,302714,17,90,0,0,0,0,0.68,0.03,0.71,1.06,2,Jamie Vardy
110,11,False,False,1,302714,17,90,0,0,0,0,0.1,0.07,0.17,0.9,1,Yoane Wissa
